Date,State,IsWeekday,DryBulbTemp,RealTimeDemand,
29-Jul-18,RI,FALSE,76.45833333,25887.882,
30-Jul-18,RI,TRUE,74.25,26374.86,
31-Jul-18,RI,TRUE,75.45833333,28258.86,
1-Aug-18,RI,TRUE,74.91666667,28282.899,
2-Aug-18,RI,TRUE,82.83333333,33529.573,
3-Aug-18,RI,TRUE,81.83333333,33243.799,
4-Aug-18,RI,FALSE,75.08333333,27499.793,
5-Aug-18,RI,FALSE,79.20833333,28550.65,
6-Aug-18,RI,TRUE,82.29166667,33294.157,
7-Aug-18,RI,TRUE,81.5,34281.843,
8-Aug-18,RI,TRUE,80.625,34164.158,
9-Aug-18,RI,TRUE,80.91666667,32772.96,
10-Aug-18,RI,TRUE,78.45833333,30313.035,
11-Aug-18,RI,FALSE,73,25381.186,
12-Aug-18,RI,FALSE,74.04166667,25143.641,
13-Aug-18,RI,TRUE,71.08333333,24217.522,
14-Aug-18,RI,TRUE,76.95833333,29003.718,
15-Aug-18,RI,TRUE,77.375,29851.965,
16-Aug-18,RI,TRUE,81.54166667,32144.566,
17-Aug-18,RI,TRUE,78.83333333,31589.602,
18-Aug-18,RI,FALSE,76.04166667,28189.821,
19-Aug-18,RI,FALSE,69.04166667,21759.257,
20-Aug-18,RI,TRUE,69.83333333,23536.822,
21-Aug-18,RI,TRUE,69,23325.694,
22-Aug-18,RI,TRUE,73.625,26031.662,
23-Aug-18,RI,TRUE,70.45833333,23545.523,
24-Aug-18,RI,TRUE,69.66666667,23548.377,
25-Aug-18,RI,FALSE,69.45833333,22402.968,
26-Aug-18,RI,FALSE,69.16666667,22010.627,
27-Aug-18,RI,TRUE,78.04166667,29472.579,
28-Aug-18,RI,TRUE,82.75,33960.863,
29-Aug-18,RI,TRUE,84.45833333,35855.767,
30-Aug-18,RI,TRUE,81,33889.796,
31-Aug-18,RI,TRUE,69.91666667,25218.28,
1-Sep-18,RI,FALSE,68.41666667,21817.361,
2-Sep-18,RI,FALSE,70.70833333,22693.122,
3-Sep-18,RI,TRUE,79.75,29354.315,
4-Sep-18,RI,TRUE,80.58333333,32332.824,
5-Sep-18,RI,TRUE,75.375,30169.571,
6-Sep-18,RI,TRUE,79.66666667,32078.502,
7-Sep-18,RI,TRUE,69.29166667,24187.781,
8-Sep-18,RI,FALSE,65.5,19724.563,
9-Sep-18,RI,FALSE,59.25,17559.043,
10-Sep-18,RI,TRUE,60.45833333,19462.658,
11-Sep-18,RI,TRUE,70.75,23476.902,
12-Sep-18,RI,TRUE,69.125,23871.467,
13-Sep-18,RI,TRUE,67.66666667,22525.192,
14-Sep-18,RI,TRUE,68.625,22653.331,
15-Sep-18,RI,FALSE,68.625,21573.714,
16-Sep-18,RI,FALSE,68.91666667,22311.062,
17-Sep-18,RI,TRUE,72.83333333,25135.87,
18-Sep-18,RI,TRUE,72.5,25173.328,
19-Sep-18,RI,TRUE,64.33333333,21869.251,
20-Sep-18,RI,TRUE,62.625,20357.056,
21-Sep-18,RI,TRUE,64,20098.5,
22-Sep-18,RI,FALSE,68.70833333,19351.097,
23-Sep-18,RI,FALSE,57.58333333,17435.746,
24-Sep-18,RI,TRUE,54.58333333,18882.495,
25-Sep-18,RI,TRUE,59.33333333,19853.073,
26-Sep-18,RI,TRUE,74.16666667,22987.498,
27-Sep-18,RI,TRUE,65.33333333,20977.069,
28-Sep-18,RI,TRUE,57.75,19482.211,
29-Sep-18,RI,FALSE,61.58333333,17987.035,
30-Sep-18,RI,FALSE,59.20833333,17242.576,
1-Oct-18,RI,TRUE,60,19430.11,
2-Oct-18,RI,TRUE,61.08333333,19688.742,
3-Oct-18,RI,TRUE,63.29166667,19975.038,
4-Oct-18,RI,TRUE,64.66666667,20129.483,
5-Oct-18,RI,TRUE,60.04166667,19026.608,
6-Oct-18,RI,FALSE,56.08333333,17134.886,
7-Oct-18,RI,FALSE,67.79166667,18061.788,
8-Oct-18,RI,TRUE,58.54166667,18073.308,
9-Oct-18,RI,TRUE,67.95833333,20512.355,
10-Oct-18,RI,TRUE,73.16666667,22959.555,
11-Oct-18,RI,TRUE,70.83333333,22901.298,
12-Oct-18,RI,TRUE,59.16666667,19742.593,
13-Oct-18,RI,FALSE,48.375,17537.375,
14-Oct-18,RI,FALSE,48.375,17261.016,
15-Oct-18,RI,TRUE,54.45833333,19699.792,
16-Oct-18,RI,TRUE,52.5,18694.889,
17-Oct-18,RI,TRUE,49.66666667,19111.117,
18-Oct-18,RI,TRUE,42.125,19529.484,
19-Oct-18,RI,TRUE,46.45833333,19256.606,
20-Oct-18,RI,FALSE,57.33333333,17442.366,
21-Oct-18,RI,FALSE,44.58333333,17559.545,
22-Oct-18,RI,TRUE,39.58333333,19868.51,
23-Oct-18,RI,TRUE,48.95833333,19632.166,
24-Oct-18,RI,TRUE,44.83333333,19607.657,
25-Oct-18,RI,TRUE,41.66666667,19795.603,
26-Oct-18,RI,TRUE,37.79166667,19873.849,
27-Oct-18,RI,FALSE,47.04166667,18949.281,
28-Oct-18,RI,FALSE,49.625,17583.266,
29-Oct-18,RI,TRUE,50.125,19286.35,
30-Oct-18,RI,TRUE,43.625,19582.67,
31-Oct-18,RI,TRUE,44.875,19550.778,
1-Nov-18,RI,TRUE,59.70833333,18987.453,
2-Nov-18,RI,TRUE,63.33333333,19354.514,
3-Nov-18,RI,FALSE,58.45833333,17822.773,
4-Nov-18,RI,FALSE,46.54166667,17610.4,
5-Nov-18,RI,TRUE,45.95833333,20085.208,
6-Nov-18,RI,TRUE,54.33333333,19896.174,
7-Nov-18,RI,TRUE,56.66666667,19193.111,
8-Nov-18,RI,TRUE,48.41666667,19507.997,
9-Nov-18,RI,TRUE,43.41666667,20021.837,
10-Nov-18,RI,FALSE,44.25,18730.905,
11-Nov-18,RI,FALSE,37.25,18810.941,
12-Nov-18,RI,TRUE,39,19772.548,
13-Nov-18,RI,TRUE,49.45833333,20423.848,
14-Nov-18,RI,TRUE,33.79166667,21545.674,
15-Nov-18,RI,TRUE,28.20833333,22839.81,
16-Nov-18,RI,TRUE,37.125,22049.13,
17-Nov-18,RI,FALSE,40.5,19910.955,
18-Nov-18,RI,FALSE,38.25,19563.472,
19-Nov-18,RI,TRUE,41.5,21052.871,
20-Nov-18,RI,TRUE,37.5,21468.212,
21-Nov-18,RI,TRUE,34.58333333,21891.067,
22-Nov-18,RI,TRUE,18.70833333,21682.584,
23-Nov-18,RI,TRUE,22.25,21812.104,
24-Nov-18,RI,FALSE,36.16666667,20019.196,
25-Nov-18,RI,FALSE,44.75,19100.334,
26-Nov-18,RI,TRUE,41.41666667,20936.882,
27-Nov-18,RI,TRUE,42.25,21137.138,
28-Nov-18,RI,TRUE,38.20833333,21556.473,
29-Nov-18,RI,TRUE,39.25,21500.527,
30-Nov-18,RI,TRUE,34.5,21584.43,
1-Dec-18,RI,FALSE,36.83333333,20048.816,
2-Dec-18,RI,FALSE,47.41666667,19628.398,
3-Dec-18,RI,TRUE,52.25,19943.137,
4-Dec-18,RI,TRUE,36.25,21210.825,
5-Dec-18,RI,TRUE,28.875,22413.824,
6-Dec-18,RI,TRUE,32.75,22244.107,
7-Dec-18,RI,TRUE,32.95833333,21926.845,
8-Dec-18,RI,FALSE,24.5,21951.404,
9-Dec-18,RI,FALSE,26.75,21723.987,
10-Dec-18,RI,TRUE,30.91666667,22769.705,
11-Dec-18,RI,TRUE,28.33333333,23060.522,
12-Dec-18,RI,TRUE,31.625,22665.685,
13-Dec-18,RI,TRUE,28.33333333,23076.112,
14-Dec-18,RI,TRUE,36.33333333,21770.281,
15-Dec-18,RI,FALSE,46.66666667,19609.666,
16-Dec-18,RI,FALSE,40.66666667,19988.005,
17-Dec-18,RI,TRUE,38.70833333,21838.82,
18-Dec-18,RI,TRUE,29.33333333,22929.67,
19-Dec-18,RI,TRUE,28.70833333,22808.849,
20-Dec-18,RI,TRUE,37.20833333,21751.019,
21-Dec-18,RI,TRUE,52.58333333,20414.565,
22-Dec-18,RI,FALSE,46.08333333,19169.389,
23-Dec-18,RI,FALSE,35.16666667,19817.389,
24-Dec-18,RI,TRUE,32.625,20862.072,
25-Dec-18,RI,TRUE,33.45833333,19467.238,
26-Dec-18,RI,TRUE,31.125,21425.038,
27-Dec-18,RI,TRUE,34.375,21019.961,
28-Dec-18,RI,TRUE,47.58333333,20580.46,
29-Dec-18,RI,FALSE,47.95833333,18497.585,
30-Dec-18,RI,FALSE,31,19616.579,
31-Dec-18,RI,TRUE,35.41666667,20464.335,
1-Jan-18,MA,TRUE,5.708333333,82687.605,
2-Jan-18,MA,TRUE,11.91666667,86042.822,
3-Jan-18,MA,TRUE,22,80677.607,
4-Jan-18,MA,TRUE,25.875,78738.68,
5-Jan-18,MA,TRUE,14.29166667,82870.36,
6-Jan-18,MA,FALSE,8.125,84824.222,
7-Jan-18,MA,FALSE,6.625,84243.653,
8-Jan-18,MA,TRUE,27.95833333,79692.133,
9-Jan-18,MA,TRUE,35.58333333,73014.991,
10-Jan-18,MA,TRUE,30.75,72810.917,
11-Jan-18,MA,TRUE,42.33333333,68852.736,
12-Jan-18,MA,TRUE,52.41666667,65312.379,
13-Jan-18,MA,FALSE,43.16666667,61950.945,
14-Jan-18,MA,FALSE,17.91666667,70239.813,
15-Jan-18,MA,TRUE,16.54166667,79988.418,
16-Jan-18,MA,TRUE,26.95833333,75452.006,
17-Jan-18,MA,TRUE,32.29166667,73248.981,
18-Jan-18,MA,TRUE,27.16666667,73061.07,
19-Jan-18,MA,TRUE,28.75,72972.894,
20-Jan-18,MA,FALSE,39.41666667,65074.764,
21-Jan-18,MA,FALSE,41.41666667,61268.079,
22-Jan-18,MA,TRUE,36.66666667,69099.176,
23-Jan-18,MA,TRUE,38.66666667,70111.761,
24-Jan-18,MA,TRUE,36,68752.915,
25-Jan-18,MA,TRUE,24.41666667,73525.252,
26-Jan-18,MA,TRUE,25.66666667,73525.057,
27-Jan-18,MA,FALSE,40.83333333,64396.832,
28-Jan-18,MA,FALSE,48.375,60478.181,
29-Jan-18,MA,TRUE,35.375,69349.302,
30-Jan-18,MA,TRUE,25.875,74271.854,
31-Jan-18,MA,TRUE,24.08333333,73771.604,
1-Feb-18,MA,TRUE,37.04166667,69680.883,
2-Feb-18,MA,TRUE,27.54166667,71865.838,
3-Feb-18,MA,FALSE,19.04166667,71965.459,
4-Feb-18,MA,FALSE,35.91666667,66523.596,
5-Feb-18,MA,TRUE,36.91666667,67729.314,
6-Feb-18,MA,TRUE,27.54166667,72609.072,
7-Feb-18,MA,TRUE,30.91666667,73741.251,
8-Feb-18,MA,TRUE,27.70833333,72169.395,
9-Feb-18,MA,TRUE,27.5,72605.88,
10-Feb-18,MA,FALSE,42.5,63377.448,
11-Feb-18,MA,FALSE,41.41666667,61711.702,
12-Feb-18,MA,TRUE,40.41666667,66663.544,
13-Feb-18,MA,TRUE,28.04166667,69365.473,
14-Feb-18,MA,TRUE,37.95833333,67217.899,
15-Feb-18,MA,TRUE,43.25,65224.39,
16-Feb-18,MA,TRUE,47.20833333,63519.27,
17-Feb-18,MA,FALSE,31.41666667,61848.988,
18-Feb-18,MA,FALSE,36.58333333,60438.641,
19-Feb-18,MA,TRUE,39.875,63140.242,
20-Feb-18,MA,TRUE,55.91666667,60983.946,
21-Feb-18,MA,TRUE,60.79166667,60622.264,
22-Feb-18,MA,TRUE,40.25,62773.028,
23-Feb-18,MA,TRUE,35.83333333,64775.526,
24-Feb-18,MA,FALSE,46.08333333,57869.485,
25-Feb-18,MA,FALSE,39.41666667,60522.145,
26-Feb-18,MA,TRUE,43.79166667,63297.326,
27-Feb-18,MA,TRUE,43.54166667,62625.183,
28-Feb-18,MA,TRUE,48.08333333,61572.38,
1-Mar-18,MA,TRUE,46.29166667,60519.692,
2-Mar-18,MA,TRUE,39.33333333,66133.931,
3-Mar-18,MA,FALSE,40.08333333,60363.613,
4-Mar-18,MA,FALSE,38.54166667,60140.697,
5-Mar-18,MA,TRUE,36.79166667,66080.699,
6-Mar-18,MA,TRUE,34.58333333,66910.076,
7-Mar-18,MA,TRUE,35.95833333,68643.482,
8-Mar-18,MA,TRUE,33.83333333,63255.621,
9-Mar-18,MA,TRUE,33.41666667,65712.042,
10-Mar-18,MA,FALSE,35.79166667,62385.707,
11-Mar-18,MA,FALSE,37.29166667,60457.426,
12-Mar-18,MA,TRUE,36.625,66121.189,
13-Mar-18,MA,TRUE,32.08333333,67392.487,
14-Mar-18,MA,TRUE,34.16666667,67410.5,
15-Mar-18,MA,TRUE,36.70833333,66274.451,
16-Mar-18,MA,TRUE,33.5,66871.034,
17-Mar-18,MA,FALSE,30.04166667,63662.666,
18-Mar-18,MA,FALSE,23.83333333,65023.041,
19-Mar-18,MA,TRUE,28.16666667,69547.964,
20-Mar-18,MA,TRUE,31.58333333,67573.274,
21-Mar-18,MA,TRUE,34.58333333,68516.375,
22-Mar-18,MA,TRUE,35.875,67413.561,
23-Mar-18,MA,TRUE,38.04166667,63827.717,
24-Mar-18,MA,FALSE,39.91666667,59431.736,
25-Mar-18,MA,FALSE,34.83333333,60706.091,
26-Mar-18,MA,TRUE,34.70833333,65061.849,
27-Mar-18,MA,TRUE,35.875,64203.242,
28-Mar-18,MA,TRUE,42.33333333,62204.135,
29-Mar-18,MA,TRUE,43.04166667,61403.587,
30-Mar-18,MA,TRUE,52.33333333,60664.117,
31-Mar-18,MA,FALSE,45.54166667,54857.596,
1-Apr-18,MA,FALSE,47.91666667,53651.958,
2-Apr-18,MA,TRUE,36.08333333,64551.406,
3-Apr-18,MA,TRUE,38.33333333,64539.458,
4-Apr-18,MA,TRUE,46,64176.621,
5-Apr-18,MA,TRUE,36.54166667,64100.384,
6-Apr-18,MA,TRUE,35.29166667,66099.971,
7-Apr-18,MA,FALSE,40.79166667,58627.778,
8-Apr-18,MA,FALSE,36.375,58664.447,
9-Apr-18,MA,TRUE,36.95833333,63540.201,
10-Apr-18,MA,TRUE,38,64734.398,
11-Apr-18,MA,TRUE,37.83333333,63185.058,
12-Apr-18,MA,TRUE,44.20833333,61537.55,
13-Apr-18,MA,TRUE,54.54166667,59564.322,
14-Apr-18,MA,FALSE,45.875,54480.872,
15-Apr-18,MA,FALSE,35.08333333,60202.948,
16-Apr-18,MA,TRUE,42.16666667,65576.151,
17-Apr-18,MA,TRUE,45.75,61289.692,
18-Apr-18,MA,TRUE,44.29166667,60683.72,
19-Apr-18,MA,TRUE,41.33333333,63063.255,
20-Apr-18,MA,TRUE,43.83333333,60260.005,
21-Apr-18,MA,FALSE,48.5,54373.684,
22-Apr-18,MA,FALSE,50.25,52651.962,
23-Apr-18,MA,TRUE,50.58333333,58157.456,
24-Apr-18,MA,TRUE,54.29166667,58512.381,
25-Apr-18,MA,TRUE,50.25,60386.767,
26-Apr-18,MA,TRUE,57.91666667,59374.707,
27-Apr-18,MA,TRUE,50.5,58196.09,
28-Apr-18,MA,FALSE,55.04166667,52563.332,
29-Apr-18,MA,FALSE,53.41666667,52444.823,
30-Apr-18,MA,TRUE,44.5,58903.033,
1-May-18,MA,TRUE,53.70833333,58048.59,
2-May-18,MA,TRUE,74.70833333,62907.864,
3-May-18,MA,TRUE,73.45833333,68745.54,
4-May-18,MA,TRUE,71,70252.161,
5-May-18,MA,FALSE,67.79166667,56469.571,
6-May-18,MA,FALSE,59.79166667,54269.535,
7-May-18,MA,TRUE,53.29166667,57324.995,
8-May-18,MA,TRUE,51.45833333,57801.608,
9-May-18,MA,TRUE,53.08333333,57937.097,
10-May-18,MA,TRUE,55.08333333,58031.916,
11-May-18,MA,TRUE,62,57505.864,
12-May-18,MA,FALSE,50.375,52837.369,
13-May-18,MA,FALSE,50.20833333,50779.405,
14-May-18,MA,TRUE,57.70833333,58457.714,
15-May-18,MA,TRUE,65.75,64392.59,
16-May-18,MA,TRUE,54.875,58009.713,
17-May-18,MA,TRUE,60.45833333,60598.072,
18-May-18,MA,TRUE,54.83333333,56303.501,
19-May-18,MA,FALSE,50.54166667,52419.703,
20-May-18,MA,FALSE,68.33333333,56735.323,
21-May-18,MA,TRUE,66.29166667,61105.331,
22-May-18,MA,TRUE,60,60276.301,
23-May-18,MA,TRUE,66.375,62701.707,
24-May-18,MA,TRUE,58.70833333,59949.974,
25-May-18,MA,TRUE,72.83333333,64575.216,
26-May-18,MA,FALSE,75.25,64893.06,
27-May-18,MA,FALSE,54.54166667,52369.569,
28-May-18,MA,TRUE,53,52777.645,
29-May-18,MA,TRUE,69.20833333,66861.197,
30-May-18,MA,TRUE,63,64073.638,
31-May-18,MA,TRUE,67.5,66557.982,
1-Jun-18,MA,TRUE,71.45833333,73979.841,
2-Jun-18,MA,FALSE,71.16666667,69154.45,
3-Jun-18,MA,FALSE,56.33333333,52757.387,
4-Jun-18,MA,TRUE,51.83333333,58347.419,
5-Jun-18,MA,TRUE,54.125,58351.131,
6-Jun-18,MA,TRUE,56.79166667,58447.102,
7-Jun-18,MA,TRUE,61.125,59927.154,
8-Jun-18,MA,TRUE,67.16666667,62997.13,
9-Jun-18,MA,FALSE,72.58333333,59378.551,
10-Jun-18,MA,FALSE,66.04166667,55942.161,
11-Jun-18,MA,TRUE,60.66666667,60154.103,
12-Jun-18,MA,TRUE,66.45833333,62248.095,
13-Jun-18,MA,TRUE,68.16666667,66339.29,
14-Jun-18,MA,TRUE,72,67365.177,
15-Jun-18,MA,TRUE,58.25,60382.12,
16-Jun-18,MA,FALSE,71.75,59082.521,
17-Jun-18,MA,FALSE,68.875,61856.916,
18-Jun-18,MA,TRUE,76.54166667,80195.796,
19-Jun-18,MA,TRUE,77.25,77547.606,
20-Jun-18,MA,TRUE,73.41666667,70581.524,
21-Jun-18,MA,TRUE,71.25,70513.702,
22-Jun-18,MA,TRUE,66.16666667,64522.984,
23-Jun-18,MA,FALSE,61.875,56057.851,
24-Jun-18,MA,FALSE,67.25,58807.797,
25-Jun-18,MA,TRUE,66.54166667,66060.22,
26-Jun-18,MA,TRUE,68.41666667,63745.755,
27-Jun-18,MA,TRUE,70.66666667,66410.204,
28-Jun-18,MA,TRUE,70.875,71954.452,
29-Jun-18,MA,TRUE,79.95833333,80574.551,
30-Jun-18,MA,FALSE,82,79641.691,
1-Jul-18,MA,FALSE,80.95833333,84142.808,
2-Jul-18,MA,TRUE,74.08333333,88271.115,
3-Jul-18,MA,TRUE,84.5,96827.627,
4-Jul-18,MA,TRUE,83.125,87797.918,
5-Jul-18,MA,TRUE,84.375,98222.732,
6-Jul-18,MA,TRUE,79.58333333,88202.135,
7-Jul-18,MA,FALSE,68.79166667,60683.297,
8-Jul-18,MA,FALSE,71.375,63249.997,
9-Jul-18,MA,TRUE,77.75,79455.921,
10-Jul-18,MA,TRUE,82.70833333,87768.679,
11-Jul-18,MA,TRUE,71.16666667,77422.368,
12-Jul-18,MA,TRUE,70.125,70132.619,
13-Jul-18,MA,TRUE,70.41666667,71625.986,
14-Jul-18,MA,FALSE,69.54166667,64219.138,
15-Jul-18,MA,FALSE,71.25,69970.736,
16-Jul-18,MA,TRUE,70.75,82179.954,
17-Jul-18,MA,TRUE,76.79166667,86157.451,
18-Jul-18,MA,TRUE,76.5,76365.9,
19-Jul-18,MA,TRUE,71.08333333,69786.675,
20-Jul-18,MA,TRUE,72.375,72316.761,
21-Jul-18,MA,FALSE,68.75,63199.192,
22-Jul-18,MA,FALSE,71.79166667,67336.003,
23-Jul-18,MA,TRUE,78.91666667,86475.839,
24-Jul-18,MA,TRUE,80.125,90795.641,
25-Jul-18,MA,TRUE,79.29166667,90392.95,
26-Jul-18,MA,TRUE,77.33333333,86181.706,
27-Jul-18,MA,TRUE,79.5,87544.731,
28-Jul-18,MA,FALSE,79.20833333,82520.291,
29-Jul-18,MA,FALSE,78.91666667,74207.842,
30-Jul-18,MA,TRUE,75.58333333,78477.766,
31-Jul-18,MA,TRUE,75,81639.51,
1-Aug-18,MA,TRUE,75.41666667,83078.998,
2-Aug-18,MA,TRUE,84.5,96474.124,
3-Aug-18,MA,TRUE,82.625,95479.947,
4-Aug-18,MA,FALSE,76.95833333,79816.345,
5-Aug-18,MA,FALSE,78.04166667,79564.756,
6-Aug-18,MA,TRUE,85.75,96540.78,
7-Aug-18,MA,TRUE,85.41666667,101571.856,
8-Aug-18,MA,TRUE,78.91666667,95713.555,
9-Aug-18,MA,TRUE,80.375,91660.902,
10-Aug-18,MA,TRUE,78.41666667,83976.693,
11-Aug-18,MA,FALSE,70.16666667,68807.191,
12-Aug-18,MA,FALSE,70.08333333,66482.314,
13-Aug-18,MA,TRUE,69.79166667,72239.222,
14-Aug-18,MA,TRUE,73.125,79541.295,
15-Aug-18,MA,TRUE,78.33333333,83925.166,
16-Aug-18,MA,TRUE,82.95833333,89475.104,
17-Aug-18,MA,TRUE,75.125,82455.984,
18-Aug-18,MA,FALSE,77.25,76813.708,
19-Aug-18,MA,FALSE,69.375,62943.163,
20-Aug-18,MA,TRUE,69.58333333,69559.574,
21-Aug-18,MA,TRUE,68.25,67618.977,
22-Aug-18,MA,TRUE,73.29166667,72996.712,
23-Aug-18,MA,TRUE,72.16666667,67381.554,
24-Aug-18,MA,TRUE,73.16666667,69431.855,
25-Aug-18,MA,FALSE,73.5,66524.003,
26-Aug-18,MA,FALSE,73.375,66723.072,
27-Aug-18,MA,TRUE,81.41666667,86617.174,
28-Aug-18,MA,TRUE,86.16666667,99400.267,
29-Aug-18,MA,TRUE,89,106577.862,
30-Aug-18,MA,TRUE,80.66666667,96037.742,
31-Aug-18,MA,TRUE,69.54166667,70793.327,
1-Sep-18,MA,FALSE,68.375,60517.819,
2-Sep-18,MA,FALSE,73.25,64778.701,
3-Sep-18,MA,TRUE,83.04166667,87596.967,
4-Sep-18,MA,TRUE,80.91666667,94812.915,
5-Sep-18,MA,TRUE,78.91666667,91894.091,
6-Sep-18,MA,TRUE,81.08333333,94853.888,
7-Sep-18,MA,TRUE,70,72032.85,
8-Sep-18,MA,FALSE,66.54166667,58629.334,
9-Sep-18,MA,FALSE,60.95833333,53198.459,
10-Sep-18,MA,TRUE,64.33333333,60981.355,
11-Sep-18,MA,TRUE,68.29166667,67348.287,
12-Sep-18,MA,TRUE,68.375,68993.035,
13-Sep-18,MA,TRUE,67.95833333,67503.991,
14-Sep-18,MA,TRUE,68.5,67503.991,
15-Sep-18,MA,FALSE,67.20833333,61970.395,
16-Sep-18,MA,FALSE,71.83333333,66487.492,
17-Sep-18,MA,TRUE,74.70833333,76388.5,
18-Sep-18,MA,TRUE,72.45833333,75913.193,
19-Sep-18,MA,TRUE,64.66666667,65383.8,
20-Sep-18,MA,TRUE,62.83333333,61587.106,
21-Sep-18,MA,TRUE,65.83333333,61591.363,
22-Sep-18,MA,FALSE,68.5,57375.641,
23-Sep-18,MA,FALSE,59.04166667,52705.052,
24-Sep-18,MA,TRUE,56.70833333,58116.186,
25-Sep-18,MA,TRUE,62.375,61526.062,
26-Sep-18,MA,TRUE,75.58333333,72208.372,
27-Sep-18,MA,TRUE,65.54166667,63933.085,
28-Sep-18,MA,TRUE,59.91666667,59876.808,
29-Sep-18,MA,FALSE,63.83333333,54504.468,
30-Sep-18,MA,FALSE,62,52916.174,
1-Oct-18,MA,TRUE,60.79166667,60902.643,
2-Oct-18,MA,TRUE,59.04166667,61094.125,
3-Oct-18,MA,TRUE,59.08333333,60540.646,
4-Oct-18,MA,TRUE,66.25,62954.708,
5-Oct-18,MA,TRUE,59.20833333,58324.829,
6-Oct-18,MA,FALSE,57.625,53200.999,
7-Oct-18,MA,FALSE,66.04166667,55589.066,
8-Oct-18,MA,TRUE,57.75,58178.113,
9-Oct-18,MA,TRUE,69.41666667,65095.964,
10-Oct-18,MA,TRUE,75.58333333,71807.62,
11-Oct-18,MA,TRUE,63.16666667,65204.601,
12-Oct-18,MA,TRUE,58.5,59610.067,
13-Oct-18,MA,FALSE,50.83333333,54351.488,
14-Oct-18,MA,FALSE,51.58333333,53526.193,
15-Oct-18,MA,TRUE,57,61952.528,
16-Oct-18,MA,TRUE,54.5,58505.752,
17-Oct-18,MA,TRUE,52.08333333,59695.461,
18-Oct-18,MA,TRUE,43.70833333,60680.233,
19-Oct-18,MA,TRUE,49.75,60352.997,
20-Oct-18,MA,FALSE,59,54597.818,
21-Oct-18,MA,FALSE,46.5,54917.042,
22-Oct-18,MA,TRUE,43.83333333,62026.166,
23-Oct-18,MA,TRUE,49.29166667,61981.14,
24-Oct-18,MA,TRUE,45.875,62026.698,
25-Oct-18,MA,TRUE,43.625,62170.85,
26-Oct-18,MA,TRUE,40.625,62197.961,
27-Oct-18,MA,FALSE,48.875,59578.864,
28-Oct-18,MA,FALSE,48.58333333,56727.156,
29-Oct-18,MA,TRUE,51.83333333,61535.57,
30-Oct-18,MA,TRUE,45.70833333,62068.457,
31-Oct-18,MA,TRUE,47.16666667,62190.053,
1-Nov-18,MA,TRUE,57.29166667,61144.423,
2-Nov-18,MA,TRUE,63.70833333,62505.527,
3-Nov-18,MA,FALSE,56.70833333,55561.962,
4-Nov-18,MA,FALSE,47.54166667,54834.213,
5-Nov-18,MA,TRUE,49.875,62463.428,
6-Nov-18,MA,TRUE,52.04166667,62014.871,
7-Nov-18,MA,TRUE,57.95833333,59765.762,
8-Nov-18,MA,TRUE,50,60196.602,
9-Nov-18,MA,TRUE,46.58333333,62071.695,
10-Nov-18,MA,FALSE,45.75,57684.763,
11-Nov-18,MA,FALSE,39.91666667,57836.563,
12-Nov-18,MA,TRUE,41.79166667,62923.807,
13-Nov-18,MA,TRUE,48.125,63656.542,
14-Nov-18,MA,TRUE,33.95833333,66458.862,
15-Nov-18,MA,TRUE,29.125,70731.95,
16-Nov-18,MA,TRUE,38.95833333,68654.987,
17-Nov-18,MA,FALSE,43.20833333,61318.216,
18-Nov-18,MA,FALSE,40.04166667,60394.081,
19-Nov-18,MA,TRUE,38.58333333,67484.11,
20-Nov-18,MA,TRUE,38.20833333,68241.364,
21-Nov-18,MA,TRUE,35.875,68337.904,
22-Nov-18,MA,TRUE,18.20833333,68755.291,
23-Nov-18,MA,TRUE,23.79166667,70000.963,
24-Nov-18,MA,FALSE,38.125,63181.445,
25-Nov-18,MA,FALSE,45.375,60729.263,
26-Nov-18,MA,TRUE,44.79166667,66085.852,
27-Nov-18,MA,TRUE,43.75,65909.668,
28-Nov-18,MA,TRUE,40.16666667,67295.345,
29-Nov-18,MA,TRUE,41.54166667,66841.361,
30-Nov-18,MA,TRUE,38.375,66480.878,
1-Dec-18,MA,FALSE,39.04166667,61329.519,
2-Dec-18,MA,FALSE,46.20833333,60892.224,
3-Dec-18,MA,TRUE,50.125,63578.693,
4-Dec-18,MA,TRUE,35.79166667,67108.412,
5-Dec-18,MA,TRUE,30.20833333,70185.147,
6-Dec-18,MA,TRUE,35.91666667,69027,
7-Dec-18,MA,TRUE,35.41666667,68387.181,
8-Dec-18,MA,FALSE,25.5,68056.92,
9-Dec-18,MA,FALSE,30.04166667,67428.668,
10-Dec-18,MA,TRUE,32.54166667,71117.322,
11-Dec-18,MA,TRUE,30.83333333,71557.746,
12-Dec-18,MA,TRUE,32.20833333,71199.275,
13-Dec-18,MA,TRUE,28.66666667,73308.082,
14-Dec-18,MA,TRUE,38.375,68393.629,
15-Dec-18,MA,FALSE,48.125,60709.062,
16-Dec-18,MA,FALSE,43.125,62213.283,
17-Dec-18,MA,TRUE,39.29166667,68464.448,
18-Dec-18,MA,TRUE,30.08333333,72179.963,
19-Dec-18,MA,TRUE,32.375,71069.185,
20-Dec-18,MA,TRUE,40.83333333,67602.681,
21-Dec-18,MA,TRUE,54.125,64815.435,
22-Dec-18,MA,FALSE,48.45833333,58514.247,
23-Dec-18,MA,FALSE,36.625,60553.881,
24-Dec-18,MA,TRUE,35.83333333,64194.094,
25-Dec-18,MA,TRUE,34.41666667,60570.262,
